281 1.22533862240753e-06 9.05050254601684e-08 1.4884381463264e-08 0.000308571107338423 1.86450818150742e-05 1.76317909001273e-06 0.0515440116384562 0.0501565354153504 0.0504096036419439 1.4186705945808 1.41624235978085
309 8.75210215335103e-07 7.18843776457655e-08 1.73265272518035e-08 0.000244952751171352 1.72520821001991e-05 1.4189439650426e-06 0.128836935230118 0.130948192542317 0.130554369715783 1.41867678827372 1.41835577099029
339 1.04615876164087e-06 7.58254378314166e-08 1.15222595459913e-08 0.000324213876721245 2.00610654817445e-05 1.64696288349462e-06 0.0480750615689104 0.0501452139003876 0.0499390883039651 1.41867081440467 1.41895790140693
373 7.50050103633648e-07 5.72244015446583e-08 8.78063379299182e-09 0.000256615362720439 1.74675451114755e-05 1.36687247624906e-06 0.0531797654222383 0.0530938324842158 0.0522273380297659 1.41867709903937 1.41901443225106
409 6.17810841168756e-07 4.95564647788858e-08 5.22033375467823e-09 0.000233402882952572 1.66486099180699e-05 1.31878907287355e-06 0.0636064479485662 0.0646816077550976 0.0645837089456632 1.41867156989359 1.41948528054662
450 6.24696131560732e-07 4.14381552299211e-08 4.26791781132609e-09 0.000262653683348586 1.5495256983502e-05 1.2378455414329e-06 0.0612156595289123 0.0591431628278409 0.0587419574523107 1.41867238402255 1.41786633454381
494 6.01765871215185e-07 4.40580266551954e-08 4.75038305378024e-09 0.000280769797030367 1.86118081297986e-05 1.62110408622795e-06 0.0170876745962707 0.0197741425444795 0.0202577402636774 1.4186730565012 1.42084083617063
543 5.49714211557199e-07 3.14971837954605e-08 3.75275421494922e-09 0.000282136757477516 1.47439594247977e-05 1.39466226186819e-06 0.100535975357458 0.100398951468393 0.0999623549859531 1.41867437568605 1.41792501867243
596 5.61999103238007e-07 3.10582646351051e-08 2.79720902192413e-09 0.000316868750584154 1.62554146423362e-05 1.24926566318028e-06 0.0602883411955824 0.0627155190489879 0.062491793053389 1.41867100607205 1.41702977727856
655 4.74416299614833e-07 2.93480217210703e-08 2.35413836498871e-09 0.000296732706895028 1.72008062782241e-05 1.18231283325754e-06 0.0662121315302808 0.0661690815852151 0.0657725779071877 1.41867023520556 1.41815331063493
720 3.42812107481893e-07 2.65519177318619e-08 1.93258984656731e-09 0.000236416296905463 1.72600239128376e-05 1.08603946352952e-06 0.0306400753097937 0.0330395448236444 0.032780612080528 1.41866992899554 1.41955175843681
791 3.59469860324865e-07 2.38699074402186e-08 1.65229966291284e-09 0.000273123960040017 1.7200305904016e-05 1.05789316393082e-06 0.0436467604841653 0.0446369457291886 0.0448040891118027 1.41867001479763 1.41746238257314
869 3.25059115127273e-07 2.45751706888837e-08 1.68102574120726e-09 0.000273048626760763 1.94552769012342e-05 1.21898690563218e-06 0.040376614952936 0.0405798521776548 0.040884435802089 1.41867039847818 1.41956104714976
954 2.75259936786909e-07 1.85320836144972e-08 1.53522773956333e-09 0.000254401764522745 1.63422680309175e-05 1.23734081197476e-06 0.01156921758139 0.0113066706597604 0.0112887145225556 1.41867387302538 1.41948502480465
1048 2.54252586427695e-07 1.66417702937315e-08 1.15343877661045e-09 0.000258788004004674 1.62534226690194e-05 1.03240746670023e-06 0.0592310846752786 0.0609298102763134 0.0608838911454366 1.41867103631418 1.41985663553797
1151 2.26086180575787e-07 1.51047683325732e-08 1.12130620289113e-09 0.000253501900894007 1.63438391948711e-05 1.13155266494839e-06 0.0581021658780234 0.0568329275756061 0.0570939483101018 1.41867182193253 1.41812586160508
1265 2.133424453668e-07 1.5050367010301e-08 1.01390363364841e-09 0.000263768052507889 1.80040449389544e-05 1.12213236564844e-06 0.0309533601042442 0.0323776071466284 0.0325179487309861 1.41867112308442 1.41787793076377
1389 2.10911508831448e-07 1.29410127835486e-08 9.63791609477391e-10 0.000286681338212881 1.70147277017238e-05 1.20672441194762e-06 0.0236272343367497 0.0218193049066143 0.0217698414329438 1.41867364246646 1.41859168395697
1526 1.79333390409952e-07 1.07499441557675e-08 8.03856640538765e-10 0.000268328081863114 1.56261943930828e-05 1.1119221756872e-06 0.0367989386067971 0.0377158871585557 0.0378329051636765 1.41867012221243 1.41878981194633
1677 1.52603990405122e-07 1.04324826418711e-08 7.3419916880143e-10 0.000251183870587129 1.67582218982618e-05 1.13046210050477e-06 0.0176284435630945 0.0173072995306379 0.0172364611619115 1.41867209305676 1.4184589013466
1842 1.48493465981228e-07 8.8493523151979e-09 6.02735625837849e-10 0.000269042890475888 1.56757970393305e-05 1.02106761089597e-06 0.0023690638606545 0.00258375643879238 0.00262276378111947 1.41867190669081 1.41941171532555
2024 1.32136033956187e-07 8.17020474806303e-09 6.28160479422983e-10 0.000263504073187397 1.5944053622401e-05 1.17839223458569e-06 0.0492818453973707 0.0493286232454071 0.0492783463463795 1.41867141840309 1.4183650927334
2223 1.27395917452186e-07 7.37774244434879e-09 5.29750229426823e-10 0.000279486031427814 1.58821070372049e-05 1.10184969892277e-06 0.042899481022082 0.0433898613102794 0.0430622784335828 1.41867078661875 1.4195327608302
2442 1.1322372461695e-07 7.11370243978811e-09 5.13393362270448e-10 0.00027312143447973 1.68742183046008e-05 1.17750749418841e-06 0.0148810183715948 0.014129427154045 0.0141157794241418 1.41867280428613 1.41815970460447
2683 9.95458397617553e-08 5.88531008413278e-09 4.43972215703722e-10 0.000264034701140487 1.53617292487896e-05 1.13207705295497e-06 0.0217713289789303 0.0214995715888916 0.0215156247760679 1.41867202930184 1.41921149112647
2947 8.68854686782907e-08 5.47037189448181e-09 3.99185924279351e-10 0.000253434528966005 1.57349849423729e-05 1.11816481743923e-06 0.0525047141619721 0.053192192640459 0.0534916993389201 1.41867206468322 1.4188191021166
3237 8.31530713431704e-08 5.11342566618107e-09 3.91978416163342e-10 0.000266730675468386 1.61810991569429e-05 1.21115090251492e-06 0.0462075035635285 0.046334411805973 0.0463078383119495 1.41867247029638 1.41904066555224
3556 7.62184807159294e-08 4.39088482847607e-09 3.29048402463794e-10 0.000268768736505615 1.53076727907858e-05 1.12389434875074e-06 0.0125608431939406 0.0128949160140936 0.0131033576402697 1.41867314267277 1.41827030281333
3907 6.78571890042958e-08 4.32414035353094e-09 2.79977058966446e-10 0.000263087238128305 1.65838441424394e-05 1.05228921721389e-06 0.00522211086049751 0.0043148857371218 0.00439366215210968 1.41867162865706 1.41833698953622
4292 6.40683140813848e-08 3.72989570697577e-09 2.65445824113552e-10 0.000273065295224555 1.57427513320446e-05 1.10112528539311e-06 0.00491704411884786 0.00414451884701306 0.00395403549225437 1.41867325981226 1.41861323887349
4715 5.7439373639106e-08 3.30768898879727e-09 2.5040704841417e-10 0.000269028445684462 1.53624439971431e-05 1.14471590148873e-06 0.00624408227152129 0.00638758487123803 0.0066054925083161 1.41867299765873 1.4184802873762
5179 5.22313932525601e-08 3.09152322197831e-09 2.1346510040366e-10 0.000268952786422404 1.58044841694108e-05 1.07548041468337e-06 0.00847006054409727 0.00856480371461965 0.008778567088922 1.41867231951668 1.41901527441065
5690 4.78466728268863e-08 2.80306722131865e-09 1.92005000500423e-10 0.000270831450419837 1.57514720878967e-05 1.06633354418244e-06 0.00894923336903575 0.00912110289525025 0.00928175806142972 1.41867281051909 1.41883434204333
6251 4.35163821892747e-08 2.50262238877768e-09 1.71966973459546e-10 0.000270709593002917 1.54697170421458e-05 1.05054768766181e-06 0.00159827338053276 0.000498948022817358 0.000455525779488486 1.41867306884334 1.4187183401908
6866 4.08993175943409e-08 2.46242561860775e-09 1.67119810990603e-10 0.000279587787547449 1.67347272254354e-05 1.12336897814881e-06 0.0126431417947461 0.0130531477195632 0.0130271433023639 1.41867247058804 1.41884521819845
7543 3.57503290233152e-08 2.05871792933104e-09 1.45687460345386e-10 0.000268579162330905 1.53864546512426e-05 1.07870603855931e-06 0.00825737498506873 0.00863518467224789 0.00859924430749093 1.41867097318992 1.41883204808064
8286 3.35507611176783e-08 1.96759472858523e-09 1.30717880397356e-10 0.000276993712889255 1.61620716994838e-05 1.06437484271707e-06 0.0136656268525307 0.0137906978241338 0.0137655230797276 1.41867190119918 1.4185177263318
9103 3.05488441802794e-08 1.71742684636859e-09 1.19185982065274e-10 0.000277164492581828 1.55139163929542e-05 1.06811007172292e-06 0.0105446917824663 0.0110880872340675 0.0111776467136533 1.41867140514649 1.41905240188284
10000 2.71672928086472e-08 1.58847435841332e-09 1.10910785770896e-10 0.00027086264388169 1.57737688386577e-05 1.09338031651546e-06 0.00172540472142169 0.0021788200780497 0.00226151248686102 1.41867307395313 1.41839757760362
